Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,CustomerID,Frequency,Monetary
44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,40,2719,0,0,0,1,0,0,0,1,0,0,39,37,0,1299,5,41
47823.0,0,1,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2500,0,0,1,0,0,1,0,0,0,0,62,52,0,91,7,72
34554.0,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,2250,0,0,1,0,0,0,0,0,0,1,50,45,0,92,7,55
49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,56,2437,0,1,0,0,0,0,0,1,0,0,180,173,0,97,13,187
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0,1738,9,39
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0,1742,5,46
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,44,2328,0,0,0,1,0,0,0,0,0,1,116,116,0,955,8,116
46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,60,2511,0,0,0,0,1,1,0,0,0,0,16,9,0,928,4,23
4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,55,2166,1,0,0,0,0,0,0,1,0,0,5,4,0,929,0,6
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,0,0,1,0,0,0,0,0,0,1,52,18,1,721,6,86
37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,53,2446,0,1,0,0,0,0,0,0,1,0,20,15,0,1441,6,25
31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,44,2539,1,0,0,0,0,0,0,1,0,0,15,10,0,1443,4,20
46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,0,0,1,0,0,0,0,0,0,1,147,71,1,625,12,223
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,0,0,0,1,0,0,0,0,1,0,24,22,0,629,5,26
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,630,5,60
38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2278,0,0,0,1,0,0,0,0,0,1,39,36,0,1302,5,42
37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,67,2228,0,1,0,0,0,0,0,1,0,0,147,106,0,1310,10,188
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,1711,7,48
50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,58,2451,0,0,1,0,0,0,0,1,0,0,87,60,0,106,8,114
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0,1725,5,46
43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,2290,0,1,0,0,0,0,0,0,1,0,16,12,0,1318,4,20
54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2292,0,0,0,1,0,0,0,0,0,1,39,36,0,1327,5,42
43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,2445,0,1,0,0,0,0,0,0,0,1,18,17,0,1330,4,19
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,128,7,38
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,1692,4,13
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0,701,9,63
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,1614,10,167
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,185,15,263
35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2780,0,1,0,0,0,0,0,1,0,0,47,26,0,835,7,68
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,45,2500,1,0,0,0,0,0,0,1,0,0,15,14,0,836,4,16
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,1697,7,103
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,71,2440,0,1,0,0,0,0,0,0,1,0,19,16,0,1341,4,22
27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2393,0,1,0,0,0,0,0,1,0,0,35,33,0,308,5,37
24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,2598,0,0,1,0,0,0,0,1,0,0,19,15,0,311,4,23
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,0,1,0,0,0,0,0,1,0,0,10,9,0,639,4,11
43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,49,2811,0,1,0,0,0,0,0,1,0,0,154,122,0,374,12,186
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,64,2622,1,0,0,0,0,1,0,0,0,0,57,50,0,378,10,64
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,125,6,29
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,126,9,106
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,146,4,18
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,1621,8,55
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,1623,5,20
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,1624,10,224
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,1599,5,42
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,56,2225,0,0,0,1,0,0,0,1,0,0,152,120,1,1600,10,184
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,209,13,185
37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,48,2441,0,1,0,0,0,0,0,0,1,0,88,70,0,1408,7,106
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,0,0,0,0,1,0,0,0,1,0,90,59,0,657,9,121
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0,660,8,57
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1,314,5,59
41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,33,2403,0,0,1,0,0,0,0,0,1,0,181,145,0,1374,10,217
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,1632,10,144
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,1641,14,255
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2368,0,0,0,0,1,0,0,1,0,0,21,14,0,859,4,28
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,135,6,68
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,136,4,22
40851.0,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,3,11,0,49,2652,1,0,0,0,0,0,0,1,0,0,35,11,0,1984,5,59
27469.0,0,0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,73,2855,0,1,0,0,0,0,0,1,0,0,17,17,0,1985,4,17
2447.0,1,0,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,3,11,0,41,2698,0,1,0,0,0,0,0,1,0,0,1729,1728,0,21,43,1730
46344.0,1,1,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,3,11,0,66,2272,0,0,1,0,0,0,0,1,0,0,21,15,0,2,6,27
51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,55,2472,0,0,0,1,0,0,0,0,0,1,117,112,1,1494,8,122
31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,2765,0,0,0,0,1,0,0,1,0,0,12,9,0,442,4,15
26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2211,0,0,1,0,0,0,0,1,0,0,16,15,0,1118,4,17
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,58,2729,0,0,0,1,0,0,0,0,0,1,151,147,0,1122,10,155
28457.0,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,68,2768,0,0,0,0,1,1,0,0,0,0,191,177,0,464,10,205
37085.0,1,1,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,3,11,0,45,2162,0,1,0,0,0,0,0,1,0,0,58,55,0,1992,10,61
50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,3,11,1,66,2535,0,1,0,0,0,0,0,1,0,0,348,196,1,1991,20,500
19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,38,2286,0,0,0,1,0,0,0,1,0,0,44,34,0,1501,10,54
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,63,2362,0,0,1,0,0,0,0,0,0,1,15,13,0,244,4,17
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,63,2292,0,0,0,1,0,0,0,0,0,1,39,29,1,1138,5,49
8820.0,1,1,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,3,11,0,68,2623,0,0,1,0,0,0,0,0,1,0,31,27,0,1988,10,35
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,60,2229,1,0,0,0,0,0,0,1,0,0,67,38,0,1126,6,96
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,51,2748,0,0,0,0,1,0,0,0,1,0,1419,1377,2,1125,25,1461
62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,68,2467,0,0,1,0,0,0,0,0,0,1,1000,980,1,1121,26,1020
37406.0,1,0,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,40,2421,0,1,0,0,0,0,0,1,0,0,14,11,0,446,4,17
40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,51,2429,0,0,0,0,1,0,0,1,0,0,221,184,1,1935,15,258
35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2257,0,0,0,1,0,0,0,0,1,0,27,20,0,1511,5,34
64140.0,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,56,2438,1,0,0,0,0,0,0,0,0,1,1535,1320,3,1512,18,1750
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,1489,6,31
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,45,2839,0,0,1,0,0,0,0,0,1,0,84,48,0,354,11,120
45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,2521,0,0,1,0,0,1,0,0,0,0,38,30,0,794,5,46
28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,37,2404,0,0,0,1,0,0,0,1,0,0,14,12,0,1491,4,16
52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,64,2757,0,1,0,0,0,0,0,0,1,0,953,754,0,1493,31,1152
5648.0,1,1,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,3,11,0,70,2267,0,0,0,1,0,0,0,0,0,1,36,23,1,10,2,49
19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,2309,1,0,0,0,0,0,0,1,0,0,20,18,0,1938,5,22
29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2255,0,0,0,1,0,0,0,0,0,1,34,30,0,1944,5,38
42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,58,2419,0,1,0,0,0,0,0,0,0,1,88,88,0,1947,8,88
62503.0,0,1,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,64,2655,0,1,0,0,0,0,0,1,0,0,856,739,0,450,26,973
55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,43,2196,0,1,0,0,0,0,0,0,1,0,494,470,0,452,17,518
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,461,17,1053
14045.0,1,0,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2313,0,1,0,0,0,0,0,1,0,0,19,18,0,463,5,20
41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,70,2300,0,1,0,0,0,0,0,0,0,1,12,11,0,1365,4,13
34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,54,2587,0,0,1,0,0,0,0,1,0,0,35,30,0,1369,5,40
59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,50,2398,0,1,0,0,0,0,0,0,0,1,87,87,0,1373,7,87
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,1629,7,102
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,0,1,0,0,0,0,0,1,0,0,433,364,0,1637,20,502
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,0,0,0,1,0,0,0,1,0,0,89,59,0,1638,7,119
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,0,1,0,0,0,0,0,0,1,0,23,3,0,1642,5,43
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,49,2194,0,0,0,1,0,0,0,0,0,1,44,42,0,884,8,46
67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,50,2562,0,1,0,0,0,0,0,0,0,1,1794,1759,1,886,30,1829
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,74,2178,0,0,0,1,0,0,0,0,0,1,436,428,1,1381,22,444
42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,70,2683,1,0,0,0,0,0,0,0,0,1,254,239,0,1385,15,269
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2369,1,0,0,0,0,0,0,1,0,0,54,53,0,1390,6,55
54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,50,2476,1,0,0,0,0,0,0,1,0,0,183,163,0,853,11,203
47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,46,2335,0,0,0,1,0,0,0,1,0,0,63,59,0,860,6,67
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0,864,31,1198
55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,58,2737,0,1,0,0,0,0,0,1,0,0,777,700,0,1407,26,854
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,0,0,0,1,0,0,1,0,0,0,19,9,0,656,5,29
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,1657,5,27
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,1661,4,9
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,1663,7,68
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,1666,5,37
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,1672,12,215
52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,58,2212,0,0,1,0,0,0,0,0,0,1,536,494,0,910,20,578
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,202,4,17
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,1647,29,1921
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,1648,10,185
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,1649,6,34
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0,668,6,57
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1,670,14,948
55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,65,2409,0,0,1,0,0,0,0,0,0,1,442,438,1,382,24,446
48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,39,37,0,383,5,41
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2515,0,1,0,0,0,0,0,0,1,0,42,37,0,1362,5,47
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,65,2236,0,0,0,1,0,0,0,0,0,1,40,34,2,871,5,46
79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,46,2241,0,0,0,1,0,0,0,0,0,1,1101,1089,0,880,20,1113
64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,69,2845,0,0,1,0,0,0,0,0,0,1,903,840,1,882,25,966
30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,46,2547,0,0,0,1,0,0,0,0,0,1,44,42,0,386,6,46
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0,682,21,869
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0,683,6,16
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,685,12,71
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0,690,4,11
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,143,26,1021
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,1627,5,24
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,1628,13,269
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,37,2596,0,0,0,1,0,0,0,1,0,0,394,328,0,1601,19,460
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,1611,19,467
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3,694,26,1677
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1,653,22,493
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,0,0,1,0,0,0,0,1,0,0,858,759,0,654,13,957
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,1707,17,367
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,2823,0,0,0,1,0,0,0,1,0,0,46,27,0,1342,9,65
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,198,19,264
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,199,26,541
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2,322,20,1182
27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,41,2209,0,0,0,1,0,0,0,0,0,1,30,19,0,899,6,41
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2431,0,0,1,0,0,0,0,0,0,1,54,51,0,1353,6,57
51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,33,2795,0,1,0,0,0,0,0,0,0,1,1214,1178,2,894,19,1250
54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,70,2575,0,1,0,0,0,0,0,0,0,1,38,38,0,309,5,38
54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,67,2180,0,1,0,0,0,0,0,0,1,0,86,82,0,118,8,90
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,0,1,0,0,0,0,0,0,0,1,32,30,0,633,5,34
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,0,0,0,1,0,0,0,0,0,1,1553,1508,0,373,24,1598
23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2711,0,0,1,0,0,0,0,1,0,0,22,17,0,376,5,27
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,56,2478,0,1,0,0,0,0,0,0,0,1,256,233,0,123,16,279
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,127,6,49
